Tiempo(s),ps0,ps7,ps5,ps2,Enc_Izq,Enc_Der
8.896000000000006,65.382273661827,74.64733177081035,65.82750390226234,71.9864013228978,197.18572,199.58468
8.928000000000006,68.58888459647903,68.76121381553317,69.14560649286213,63.19099492190657,197.27992,199.67888
8.960000000000006,69.6434460230615,68.62640401350974,62.65395981312349,66.24869363807692,197.3804,199.77308
8.992000000000006,69.45824979730648,68.36394343423203,65.3850920978442,72.35040216844001,197.4746,199.87356
9.024000000000006,69.38173164221328,69.0632615031162,68.34204007538588,68.1701772613364,197.5688,199.96776
9.056000000000006,72.87197360773766,65.99042260648353,60.98662631112432,67.58260108256745,197.66928,200.06196
9.088000000000006,66.82057359183618,67.73285431947568,69.96430919625675,65.46620319048621,197.76348,200.15616
9.120000000000006,74.4842948296132,66.913121699497,69.48125006867384,64.10504169158261,197.85768,200.25664
9.152000000000006,67.40461467175477,65.40734682777288,67.78842996467722,61.329143106319194,197.95188,200.35084
9.184000000000006,61.9986111199907,72.74729067436624,65.60116388161404,66.04410267823977,198.05236,200.44504
9.216000000000006,69.51091091292858,64.14171950096224,69.93691479741423,65.94803453577521,198.14656,200.54552
9.248000000000006,66.52479607829254,64.89405060180353,66.79911892133744,67.34276406005809,198.24076,200.63972
9.280000000000006,64.07537476779012,69.65607787233895,68.10188922953178,70.98710869667812,198.33496,200.73392
9.312000000000006,65.90812263861945,66.35429724929129,68.8699316276298,67.33965384318017,198.43544,200.82812
9.344000000000007,68.48078986885771,65.70351135054564,65.0692599437597,70.2481149947568,198.52964,200.9286
9.376000000000007,70.6482685204039,68.88664116917404,68.8624750968481,63.590857502270325,198.62384,201.0228
9.408000000000007,72.0071978386946,64.47638861938425,76.34694731601552,68.3306632980566,198.72432,201.117
9.440000000000007,72.82419004505626,62.1625706370733,70.6509003230795,72.26859217557036,198.81852,201.2112
9.472000000000007,73.22720043547082,64.79484051511702,73.5865842224102,66.36988258681173,198.91272,201.31168
9.504000000000007,63.249610909352015,68.37109321243268,73.81648286748525,61.11024414209911,199.00692,201.40588
9.536000000000007,67.13863575717782,70.34414409900349,66.90477908991667,64.87131083663385,199.1074,201.50008
9.568000000000007,65.86101620109507,67.08554302001951,71.06848777820984,70.58822076555326,199.2016,201.60056
9.600000000000007,63.73987462782705,66.89483466182433,60.59911517242436,68.32635554235839,199.29579999999999,201.69476
9.632000000000007,65.99565043683128,64.69211753237602,70.68121085393145,65.7547005550852,199.39,201.78896
9.664000000000007,60.49950408125152,67.3813504153878,66.08038559620618,67.4716846311254,199.49048,201.88316
9.696000000000007,73.90347353927008,62.21424556786889,63.741343823653274,69.89458488983773,199.58468,201.98364
9.728000000000007,65.65645710890144,63.974667855846725,65.44491848413003,65.5881632901659,199.67888,202.07784
9.760000000000007,68.99457322926986,64.81303185814178,67.08961820322881,73.19515915859704,199.77936,202.17204
9.792000000000007,71.1737251715125,61.82014878534003,69.98164787129556,66.11084225234062,199.87356,202.26624
9.824000000000007,70.00034342924152,68.98988051526005,60.98752872741188,62.05961393909282,199.96776,202.36672
9.856000000000007,69.57601780305099,63.88573214370267,63.12054742498274,66.42269614779309,200.06196,202.46092
9.888000000000007,60.67732885884598,60.235603212429844,68.4554937390587,68.09969718031526,200.16244,202.55512
9.920000000000007,69.69710063513459,72.58473115995142,68.84692239906204,67.18902390263138,200.25664,202.6556
9.952000000000007,66.80424161514716,64.54431239002383,64.82763607512078,68.808152338912,200.35084,202.7498
9.984000000000007,65.69594066362241,61.42465641848882,68.10126404260082,61.162034159481614,200.44504,202.844
